Date first seen          Duration Proto      Src IP Addr:Port          Dst IP Addr:Port     Flags Tos  Packets    Bytes      pps      bps    Bpp Flows
2022-05-02 01:06:55.117     1.488 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      158   209695      106    1.1 M   1327     1
2022-05-02 01:16:58.709     1.538 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      157   208395      102    1.1 M   1327     1
2022-05-02 01:12:00.155     1.514 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      150   199295       99    1.1 M   1328     1
2022-05-02 01:26:36.509     1.590 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      151   200595       94    1.0 M   1328     1
2022-05-02 01:48:48.239     0.004 TCP      102.132.96.35:443   ->         10.0.0.1:47110 ........   0       10      478     2500   956000     47     1
2022-05-02 01:48:48.649     0.020 TCP    192.168.209.130:52424 ->     52.85.218.46:443   ........   0       18     2326      900   930400    129     1
2022-05-02 01:40:56.272     0.002 TCP           10.0.0.1:33844 ->   34.216.199.145:443   ........   0        4      230     2000   920000     57     1
2022-05-02 01:55:19.465     1.864 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      157   208395       84   894399   1327     1
2022-05-02 01:16:12.944     0.002 TCP     34.216.199.145:443   ->         10.0.0.1:33844 ........   0        4      222     2000   888000     55     1
2022-05-02 01:40:56.272     0.002 TCP     34.216.199.145:443   ->         10.0.0.1:33844 ........   0        4      222     2000   888000     55     1
2022-05-02 01:45:55.854     0.002 TCP     34.216.199.145:443   ->         10.0.0.1:33844 ........   0        4      222     2000   888000     55     1
2022-05-02 01:51:33.143     1.834 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0      151   200595       82   875005   1328     1
2022-05-02 01:45:38.670     0.066 TCP    172.217.170.170:443   ->         10.0.0.1:49184 ........   0       28     6706      424   812848    239     1
2022-05-02 01:54:25.479     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:22:18.666     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:57:01.100     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:11:02.065     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:03:03.503     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:24:53.103     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:27:41.041     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:00:33.844     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
